4152.82051262	4124.74358947	4099.23076889	4095.89743555	4111.66666639	4110.51282024	4112.56410229	4104.35897408	4004.487179	4070.89743555	4096.41025607	4107.05128178	4067.94871754	4128.20512793	
4152.82051262	4121.53846126	4098.71794837	4092.05128171	4107.82051255	4100.25640991	4102.94871767	4096.15384581	3997.69230714	4067.30769189	4093.46153812	4106.28205101	4062.05128164	4126.15384588	
4152.3076921	4123.0769228	4097.43589709	4094.87179453	4104.8717946	4100.6410253	4099.61538427	4091.53846119	3995.51281996	4064.87179446	4092.17948684	4107.82051255	4059.48717907	4127.30769203	
4151.66666646	4120.89743562	4092.94871761	4092.94871761	4104.48717921	4106.28205101	4104.10256383	4089.10256376	3993.20512765	4060.5128201	4091.92307658	4105.38461511	4060.76923036	4127.17948691	
4146.92307672	4113.0769228	4086.79487145	4088.07692273	4106.28205101	4106.53846126	4102.05128171	4085.76923043	3991.28205073	4059.35897395	4091.92307658	4097.05128171	4062.69230728	4120.38461511	
4142.17948697	4114.10256383	4088.33333299	4087.69230735	4106.79487152	4110.38461511	4097.69230735	4088.58974325	3995.12820458	4063.84615343	4087.05128171	4094.48717914	4062.56410215	4114.10256383	
4147.17948697	4122.82051255	4093.97435863	4090.6410253	4106.92307665	4117.17948691	4103.9743587	4098.33333299	4002.82051227	4067.69230728	4084.99999966	4101.02564068	4065.25640984	4119.61538434	
4152.17948697	4120.51282024	4093.46153812	4093.07692273	4107.82051255	4114.10256383	4109.74358947	4103.71794844	4007.30769183	4070.38461504	4089.23076889	4102.69230742	4071.53846119	4123.71794844	
4143.84615364	4111.41025614	4089.61538427	4093.58974325	4106.79487152	4108.58974332	4106.15384588	4102.05128171	4006.02564054	4071.02564068	4087.56410222	4097.56410222	4071.28205094	4117.05128178	
4135.51282031	4108.46153819	4086.66666632	4090.76923043	4106.92307665	4110.51282024	4102.05128171	4102.82051255	4004.61538413	4067.82051241	4084.10256376	4093.33333299	4067.43589702	4113.71794844	
4137.3076921	4108.20512793	4084.7435894	4087.05128171	4103.33333306	4107.43589716	4100.6410253	4104.10256383	4006.66666618	4068.33333292	4084.35897402	4088.71794837	4067.56410215	4115.38461511	
4138.46153826	4109.48717921	4085.25640991	4087.30769196	4096.53846119	4102.05128171	4100.12820478	4102.56410229	4009.35897388	4073.07692273	4085.89743555	4089.23076889	4069.7435894	4115.64102537	
4136.15384595	4113.33333306	4086.66666632	4090.89743555	4097.05128171	4106.28205101	4100.89743555	4100.6410253	4012.43589695	4074.48717914	4090.25640991	4094.48717914	4070.51282017	4116.28205101	
4137.43589723	4111.15384588	4084.10256376	4090.6410253	4103.20512793	4108.33333306	4096.28205094	4095.51282017	4010.64102516	4072.05128171	4093.33333299	4093.71794837	4068.97435856	4110.64102537	
4137.43589723	4106.02564075	4080.51282017	4086.41025607	4103.84615357	4100.89743555	4087.94871761	4089.48717914	4002.69230714	4068.20512779	4087.43589709	4091.02564068	4064.10256369	4100.25640991	
4137.05128185	4110.38461511	4082.82051248	4086.02564068	4101.28205094	4102.17948684	4089.87179453	4087.05128171	4001.41025586	4066.02564061	4084.7435894	4096.53846119	4063.20512779	4100.25640991	
4137.05128185	4116.53846126	4084.48717914	4088.71794837	4103.46153819	4113.20512793	4097.30769196	4087.69230735	4007.94871747	4068.20512779	4090.89743555	4101.28205094	4069.48717907	4105.25640998	
4135.25640998	4112.43589716	4082.17948684	4087.30769196	4105.12820485	4114.8717946	4098.33333299	4089.23076889	4009.99999952	4070.76923043	4091.28205094	4096.28205094	4070.51282017	4102.82051255	
4134.23076896	4109.48717921	4080.51282017	4083.20512786	4103.0769228	4111.41025614	4097.69230735	4094.61538427	4010.76923029	4069.99999966	4089.48717914	4093.58974325	4066.15384574	4103.33333306	
4137.69230749	4118.0769228	4081.02564068	4086.79487145	4103.71794844	4112.94871767	4101.02564068	4099.48717914	4013.58974311	4069.99999966	4095.25640991	4102.94871767	4068.46153805	4110.25640998	
4143.07692287	4126.28205101	4082.94871761	4094.10256376	4107.56410229	4115.64102537	4103.33333306	4098.71794837	4013.97435849	4076.15384581	4099.35897402	4109.99999973	4075.76923043	4113.71794844	
4142.82051262	4123.20512793	4083.20512786	4092.82051248	4110.12820485	4116.02564075	4102.69230742	4096.79487145	4014.487179	4079.10256376	4096.92307658	4106.66666639	4076.15384581	4113.46153819	
4137.69230749	4115.7692305	4081.66666632	4086.79487145	4107.17948691	4111.92307665	4100.38461504	4097.56410222	4015.12820465	4071.92307658	4094.35897402	4100.51282017	4072.17948684	4111.15384588	
4135.12820485	4113.46153819	4079.87179453	4085.6410253	4103.58974332	4108.33333306	4098.46153812	4097.56410222	4013.07692259	4069.6153842	4090.6410253	4099.61538427	4071.66666632	4104.61538434	
4138.71794851	4118.33333306	4079.35897402	4087.69230735	4103.9743587	4110.12820485	4097.69230735	4097.82051248	4013.71794824	4076.15384581	4084.61538427	4103.58974332	4073.20512786	4103.58974332	
4141.92307672	4122.43589716	4084.48717914	4093.46153812	4108.84615357	4113.71794844	4100.25640991	4103.71794844	4019.87179439	4080.38461504	4084.99999966	4109.10256383	4074.99999966	4109.10256383	
4142.17948697	4123.33333306	4089.87179453	4097.82051248	4115.38461511	4119.10256383	4106.92307665	4112.43589716	4025.89743541	4083.07692273	4091.41025607	4112.94871767	4079.35897402	4111.28205101	
4147.3076921	4124.23076896	4088.71794837	4095.76923043	4117.05128178	4125.7692305	4111.66666639	4113.20512793	4027.43589695	4083.58974325	4095.25640991	4113.0769228	4083.8461535	4109.74358947	
4152.94871774	4124.74358947	4087.30769196	4096.15384581	4119.35897408	4126.79487152	4113.20512793	4108.33333306	4028.97435849	4082.17948684	4093.97435863	4113.71794844	4086.15384581	4111.92307665	
4155.25641005	4125.64102537	4090.12820478	4105.25640998	4125.89743562	4129.23076896	4119.8717946	4114.61538434	4036.79487131	4091.53846119	4101.79487145	4120.38461511	4090.89743555	4117.56410229	
4154.61538441	4127.05128178	4090.6410253	4110.64102537	4123.9743587	4132.05128178	4122.69230742	4122.30769203	4042.17948677	4098.46153812	4111.53846126	4123.58974332	4093.46153812	4118.33333306	
4146.79487159	4125.12820485	4084.61538427	4105.25640998	4117.56410229	4127.30769203	4115.89743562	4117.17948691	4037.05128164	4091.02564068	4107.05128178	4116.02564075	4088.33333299	4113.84615357	
4139.48717928	4118.20512793	4081.02564068	4096.92307658	4119.8717946	4124.8717946	4110.51282024	4112.30769203	4031.41025593	4084.87179453	4100.38461504	4106.41025614	4083.33333299	4108.0769228	
